TICKER,EXPIRY,CALL TYPE,STRIKE_PRICE,PREVIOUS_PRICE
TITAGARH,26-Jun-25,CE,860,83.1
TITAGARH,26-Jun-25,CE,880,71.1
UPL,26-Jun-25,CE,690,3.25
UPL,26-Jun-25,CE,700,2.4
UPL,26-Jun-25,CE,710,1.65
UPL,26-Jun-25,CE,740,0.9
UPL,26-Jun-25,CE,680,4.4
UPL,26-Jun-25,CE,670,6.1
UPL,26-Jun-25,CE,650,11.35
UPL,26-Jun-25,CE,720,1.3
UPL,26-Jun-25,CE,750,0.85
UPL,26-Jun-25,CE,760,0.45
UPL,26-Jun-25,CE,730,1.2
UPL,26-Jun-25,CE,600,40.0
UPL,26-Jun-25,CE,660,8.45
UPL,26-Jun-25,CE,580,57.0
UPL,26-Jun-25,CE,640,15.3
UPL,26-Jun-25,CE,620,26.15
UPL,26-Jun-25,CE,610,32.85
UPL,26-Jun-25,CE,560,76.5
UPL,26-Jun-25,CE,630,20.05
UPL,26-Jun-25,CE,780,0.7
EXIDEIND,26-Jun-25,CE,390,13.45
EXIDEIND,26-Jun-25,CE,425,3.2
EXIDEIND,26-Jun-25,CE,400,9.35
EXIDEIND,26-Jun-25,CE,395,11.15
EXIDEIND,26-Jun-25,CE,410,6.15
EXIDEIND,26-Jun-25,CE,415,5.0
EXIDEIND,26-Jun-25,CE,375,22.35
EXIDEIND,26-Jun-25,CE,380,18.75
EXIDEIND,26-Jun-25,CE,405,7.4
EXIDEIND,26-Jun-25,CE,430,2.3
EXIDEIND,26-Jun-25,CE,420,3.95
EXIDEIND,26-Jun-25,CE,360,34.25
EXIDEIND,26-Jun-25,CE,440,1.5
EXIDEIND,26-Jun-25,CE,350,40.6
EXIDEIND,26-Jun-25,CE,370,24.9
EXIDEIND,26-Jun-25,CE,385,15.65
GODREJPROP,26-Jun-25,CE,2300,71.0
GODREJPROP,26-Jun-25,CE,2400,39.2
GODREJPROP,26-Jun-25,CE,2150,166.3
GODREJPROP,26-Jun-25,CE,2200,118.55
GODREJPROP,26-Jun-25,CE,2100,183.65
GODREJPROP,26-Jun-25,CE,2000,275.45
GODREJPROP,26-Jun-25,CE,2250,93.05
GODREJPROP,26-Jun-25,CE,2500,20.25
GODREJPROP,26-Jun-25,CE,2450,28.25
GODREJPROP,26-Jun-25,CE,1700,600.0
GODREJPROP,26-Jun-25,CE,2350,53.8
ICICIPRULI,26-Jun-25,CE,600,63.0
ICICIPRULI,26-Jun-25,CE,720,4.45
ICICIPRULI,26-Jun-25,CE,640,32.8
ICICIPRULI,26-Jun-25,CE,660,20.65
ICICIPRULI,26-Jun-25,CE,650,26.2
ICICIPRULI,26-Jun-25,CE,670,16.4
ICICIPRULI,26-Jun-25,CE,655,23.35
ICICIPRULI,26-Jun-25,CE,580,85.0
ICICIPRULI,26-Jun-25,CE,680,12.75
ICICIPRULI,26-Jun-25,CE,630,42.5
ICICIPRULI,26-Jun-25,CE,685,12.0
ICICIPRULI,26-Jun-25,CE,620,46.55
ICICIPRULI,26-Jun-25,CE,695,8.95
ICICIPRULI,26-Jun-25,CE,700,7.75
ICICIPRULI,26-Jun-25,CE,675,14.45
IEX,26-Jun-25,CE,180,20.9
IEX,26-Jun-25,CE,205,5.25
IEX,26-Jun-25,CE,195,10.0
IEX,26-Jun-25,CE,190,13.2
IEX,26-Jun-25,CE,215,2.55
IEX,26-Jun-25,CE,202,6.2
IEX,26-Jun-25,CE,220,1.7
IEX,26-Jun-25,CE,210,3.7
IEX,26-Jun-25,CE,200,7.35
IEX,26-Jun-25,CE,212,3.5
IEX,26-Jun-25,CE,197,8.25
IEX,26-Jun-25,CE,207,4.25
IEX,26-Jun-25,CE,225,1.1
JSWENERGY,26-Jun-25,CE,540,8.3
JSWENERGY,26-Jun-25,CE,520,13.2
JSWENERGY,26-Jun-25,CE,470,39.0
JSWENERGY,26-Jun-25,CE,570,3.95
JSWENERGY,26-Jun-25,CE,550,6.6
JSWENERGY,26-Jun-25,CE,530,10.65
JSWENERGY,26-Jun-25,CE,560,5.05
JSWENERGY,26-Jun-25,CE,580,3.05
JSWENERGY,26-Jun-25,CE,510,16.75
JSWENERGY,26-Jun-25,CE,480,32.0
JSWENERGY,26-Jun-25,CE,490,27.0
JSWENERGY,26-Jun-25,CE,500,21.2
JSWENERGY,26-Jun-25,CE,600,1.8
LTF,26-Jun-25,CE,165,11.25
LTF,26-Jun-25,CE,195,0.95
LTF,26-Jun-25,CE,170,8.4
LTF,26-Jun-25,CE,160,15.05
LTF,26-Jun-25,CE,180,3.75
LTF,26-Jun-25,CE,150,23.5
LTF,26-Jun-25,CE,175,5.7
LTF,26-Jun-25,CE,185,2.35
LTF,26-Jun-25,CE,182,2.55
LTF,26-Jun-25,CE,172,6.85
LTF,26-Jun-25,CE,190,1.5
LTF,26-Jun-25,CE,200,0.55
LTF,26-Jun-25,CE,177,4.75
MOTHERSON,26-Jun-25,CE,160,3.0
MOTHERSON,26-Jun-25,CE,145,9.3
MOTHERSON,26-Jun-25,CE,140,12.55
MOTHERSON,26-Jun-25,CE,162,2.35
MOTHERSON,26-Jun-25,CE,152,5.65
MOTHERSON,26-Jun-25,CE,150,6.65
MOTHERSON,26-Jun-25,CE,157,3.65
MOTHERSON,26-Jun-25,CE,165,1.9
MOTHERSON,26-Jun-25,CE,170,1.15
MOTHERSON,26-Jun-25,CE,147,7.9
MOTHERSON,26-Jun-25,CE,155,4.55
MOTHERSON,26-Jun-25,CE,135,15.4
MOTHERSON,26-Jun-25,CE,120,29.0
MOTHERSON,26-Jun-25,CE,130,20.0
PNBHOUSING,26-Jun-25,CE,1120,23.0
PNBHOUSING,26-Jun-25,CE,1220,6.15
PNBHOUSING,26-Jun-25,CE,1060,44.3
PNBHOUSING,26-Jun-25,CE,1080,36.05
PNBHOUSING,26-Jun-25,CE,1200,8.25
PNBHOUSING,26-Jun-25,CE,1020,75.0
PNBHOUSING,26-Jun-25,CE,1160,12.85
PNBHOUSING,26-Jun-25,CE,1040,54.65
PNBHOUSING,26-Jun-25,CE,1140,17.2
PNBHOUSING,26-Jun-25,CE,1100,28.5
PNBHOUSING,26-Jun-25,CE,1180,10.5
DABUR,26-Jun-25,CE,450,37.45
DABUR,26-Jun-25,CE,500,5.85
DABUR,26-Jun-25,CE,510,3.4
DABUR,26-Jun-25,CE,550,0.65
DABUR,26-Jun-25,CE,480,14.9
DABUR,26-Jun-25,CE,515,2.55
DABUR,26-Jun-25,CE,475,18.4
DABUR,26-Jun-25,CE,495,7.3
DABUR,26-Jun-25,CE,485,12.05
DABUR,26-Jun-25,CE,505,4.65
DABUR,26-Jun-25,CE,490,9.75
DABUR,26-Jun-25,CE,470,21.4
DABUR,26-Jun-25,CE,520,2.0
DABUR,26-Jun-25,CE,525,1.65
DABUR,26-Jun-25,CE,570,0.25
DABUR,26-Jun-25,CE,530,1.25
DIVISLAB,26-Jun-25,CE,6950,100.35
DIVISLAB,26-Jun-25,CE,7050,74.95
DIVISLAB,26-Jun-25,CE,7300,33.25
DIVISLAB,26-Jun-25,CE,7200,46.0
DIVISLAB,26-Jun-25,CE,6000,711.65
DIVISLAB,26-Jun-25,CE,6650,219.45
DIVISLAB,26-Jun-25,CE,6700,194.55
DIVISLAB,26-Jun-25,CE,6600,245.05
DIVISLAB,26-Jun-25,CE,7250,47.25
DIVISLAB,26-Jun-25,CE,7000,85.95
DIVISLAB,26-Jun-25,CE,6400,376.95
DIVISLAB,26-Jun-25,CE,6300,439.0
DIVISLAB,26-Jun-25,CE,6750,172.5
DIVISLAB,26-Jun-25,CE,6900,115.05
DIVISLAB,26-Jun-25,CE,6500,304.05
DIVISLAB,26-Jun-25,CE,7100,63.7
DIVISLAB,26-Jun-25,CE,6800,151.25
DIVISLAB,26-Jun-25,CE,7400,23.75
DIVISLAB,26-Jun-25,CE,5700,980.0
DIVISLAB,26-Jun-25,CE,5800,965.0
DIVISLAB,26-Jun-25,CE,7500,17.9
DIVISLAB,26-Jun-25,CE,6850,133.5
DIVISLAB,26-Jun-25,CE,6200,530.0
ETERNAL,26-Jun-25,CE,220,12.6
ETERNAL,26-Jun-25,CE,240,4.65
ETERNAL,26-Jun-25,CE,205,22.6
ETERNAL,26-Jun-25,CE,210,18.95
ETERNAL,26-Jun-25,CE,215,15.1
ETERNAL,26-Jun-25,CE,245,3.5
ETERNAL,26-Jun-25,CE,250,2.6
ETERNAL,26-Jun-25,CE,260,1.4
ETERNAL,26-Jun-25,CE,270,0.9
ETERNAL,26-Jun-25,CE,265,1.05
ETERNAL,26-Jun-25,CE,235,6.15
ETERNAL,26-Jun-25,CE,200,26.65
ETERNAL,26-Jun-25,CE,280,0.5
ETERNAL,26-Jun-25,CE,225,10.1
ETERNAL,26-Jun-25,CE,255,1.9
ETERNAL,26-Jun-25,CE,230,7.95
FEDERALBNK,26-Jun-25,CE,225,0.45
FEDERALBNK,26-Jun-25,CE,192,11.25
FEDERALBNK,26-Jun-25,CE,190,13.7
FEDERALBNK,26-Jun-25,CE,230,0.3
FEDERALBNK,26-Jun-25,CE,220,0.9
FEDERALBNK,26-Jun-25,CE,215,1.6
FEDERALBNK,26-Jun-25,CE,200,6.9
FEDERALBNK,26-Jun-25,CE,165,36.0
FEDERALBNK,26-Jun-25,CE,207,3.5
FEDERALBNK,26-Jun-25,CE,205,4.5
FEDERALBNK,26-Jun-25,CE,212,2.05
FEDERALBNK,26-Jun-25,CE,210,2.75
FEDERALBNK,26-Jun-25,CE,202,5.55
FEDERALBNK,26-Jun-25,CE,197,8.2
FEDERALBNK,26-Jun-25,CE,170,31.4
FEDERALBNK,26-Jun-25,CE,217,1.2
HFCL,26-Jun-25,CE,87,5.2
HFCL,26-Jun-25,CE,99,1.7
HFCL,26-Jun-25,CE,97,2.0
HFCL,26-Jun-25,CE,93,2.85
HFCL,26-Jun-25,CE,82,8.75
HFCL,26-Jun-25,CE,84,7.9
HFCL,26-Jun-25,CE,91,3.5
HFCL,26-Jun-25,CE,95,2.15
HFCL,26-Jun-25,CE,102,0.95
HFCL,26-Jun-25,CE,83,8.6
HFCL,26-Jun-25,CE,88,4.7
HFCL,26-Jun-25,CE,90,3.85
HFCL,26-Jun-25,CE,100,1.2
HFCL,26-Jun-25,CE,94,2.4
HFCL,26-Jun-25,CE,89,4.25
HFCL,26-Jun-25,CE,86,5.8
HFCL,26-Jun-25,CE,85,6.45
HFCL,26-Jun-25,CE,96,1.9
HFCL,26-Jun-25,CE,92,3.1
IDEA,26-Jun-25,CE,8,0.3
IDEA,26-Jun-25,CE,7,0.6
IDEA,26-Jun-25,CE,6,1.3
IDEA,26-Jun-25,CE,5,2.2
IDEA,26-Jun-25,CE,9,0.15
JUBLFOOD,26-Jun-25,CE,800,1.1
JUBLFOOD,26-Jun-25,CE,770,1.95
JUBLFOOD,26-Jun-25,CE,700,10.85
JUBLFOOD,26-Jun-25,CE,730,5.0
JUBLFOOD,26-Jun-25,CE,690,13.5
JUBLFOOD,26-Jun-25,CE,640,37.35
JUBLFOOD,26-Jun-25,CE,780,1.25
JUBLFOOD,26-Jun-25,CE,660,25.7
JUBLFOOD,26-Jun-25,CE,750,3.05
JUBLFOOD,26-Jun-25,CE,760,2.45
JUBLFOOD,26-Jun-25,CE,720,6.4
JUBLFOOD,26-Jun-25,CE,710,8.15
JUBLFOOD,26-Jun-25,CE,650,30.75
JUBLFOOD,26-Jun-25,CE,670,20.75
JUBLFOOD,26-Jun-25,CE,680,16.8
JUBLFOOD,26-Jun-25,CE,740,4.0
LICHSGFIN,26-Jun-25,CE,670,2.85
LICHSGFIN,26-Jun-25,CE,590,23.7
LICHSGFIN,26-Jun-25,CE,660,3.45
LICHSGFIN,26-Jun-25,CE,610,14.1
LICHSGFIN,26-Jun-25,CE,640,5.85
LICHSGFIN,26-Jun-25,CE,550,52.1
LICHSGFIN,26-Jun-25,CE,620,10.75
LICHSGFIN,26-Jun-25,CE,680,2.2
LICHSGFIN,26-Jun-25,CE,580,29.5
LICHSGFIN,26-Jun-25,CE,630,8.15
LICHSGFIN,26-Jun-25,CE,600,18.4
LICHSGFIN,26-Jun-25,CE,650,4.55
LICHSGFIN,26-Jun-25,CE,700,1.3
MANAPPURAM,26-Jun-25,CE,220,14.1
MANAPPURAM,26-Jun-25,CE,240,1.4
MANAPPURAM,26-Jun-25,CE,260,0.4
MANAPPURAM,26-Jun-25,CE,245,0.95
MANAPPURAM,26-Jun-25,CE,250,0.65
MANAPPURAM,26-Jun-25,CE,235,2.0
MANAPPURAM,26-Jun-25,CE,230,4.7
MANAPPURAM,26-Jun-25,CE,210,24.75
MARUTI,26-Jun-25,CE,13100,75.5
MARUTI,26-Jun-25,CE,14800,5.5
MARUTI,26-Jun-25,CE,13300,49.55
MARUTI,26-Jun-25,CE,13000,94.2
MARUTI,26-Jun-25,CE,12400,292.2
MARUTI,26-Jun-25,CE,11500,930.0
MARUTI,26-Jun-25,CE,11900,609.75
MARUTI,26-Jun-25,CE,14400,8.4
MARUTI,26-Jun-25,CE,14000,13.15
MARUTI,26-Jun-25,CE,12500,245.3
MARUTI,26-Jun-25,CE,13200,61.05
MARUTI,26-Jun-25,CE,13500,32.7
MARUTI,26-Jun-25,CE,13700,21.3
MARUTI,26-Jun-25,CE,12800,141.05
MARUTI,26-Jun-25,CE,13400,40.3
MARUTI,26-Jun-25,CE,12000,533.25
MARUTI,26-Jun-25,CE,13800,19.15
MARUTI,26-Jun-25,CE,14200,9.8
MARUTI,26-Jun-25,CE,12200,403.15
MARUTI,26-Jun-25,CE,12900,115.4
MARUTI,26-Jun-25,CE,12700,170.45
MARUTI,26-Jun-25,CE,12600,205.6
MARUTI,26-Jun-25,CE,12300,343.75
MARUTI,26-Jun-25,CE,12100,465.5
PIDILITIND,26-Jun-25,CE,3020,79.95
PIDILITIND,26-Jun-25,CE,3200,16.5
PIDILITIND,26-Jun-25,CE,3300,7.7
PIDILITIND,26-Jun-25,CE,3220,14.0
PIDILITIND,26-Jun-25,CE,3120,37.0
PIDILITIND,26-Jun-25,CE,3080,45.35
PIDILITIND,26-Jun-25,CE,3060,53.25
PIDILITIND,26-Jun-25,CE,3400,4.5
PIDILITIND,26-Jun-25,CE,3000,81.5
PIDILITIND,26-Jun-25,CE,3100,38.75
PIDILITIND,26-Jun-25,CE,3180,26.55
PNB,26-Jun-25,CE,107,2.05
PNB,26-Jun-25,CE,106,2.4
PNB,26-Jun-25,CE,109,1.5
PNB,26-Jun-25,CE,102,4.15
PNB,26-Jun-25,CE,108,1.75
PNB,26-Jun-25,CE,116,0.5
PNB,26-Jun-25,CE,98,6.6
PNB,26-Jun-25,CE,100,5.3
PNB,26-Jun-25,CE,95,9.0
PNB,26-Jun-25,CE,114,0.7
PNB,26-Jun-25,CE,110,1.3
PNB,26-Jun-25,CE,111,1.1
PNB,26-Jun-25,CE,103,3.65
PNB,26-Jun-25,CE,96,8.05
PNB,26-Jun-25,CE,101,4.7
PNB,26-Jun-25,CE,104,3.15
PNB,26-Jun-25,CE,90,13.25
PNB,26-Jun-25,CE,99,5.95
PNB,26-Jun-25,CE,105,2.75
PNB,26-Jun-25,CE,112,0.9
POLICYBZR,26-Jun-25,CE,1600,195.75
POLICYBZR,26-Jun-25,CE,1780,69.2
POLICYBZR,26-Jun-25,CE,1940,22.45
POLICYBZR,26-Jun-25,CE,1900,31.15
POLICYBZR,26-Jun-25,CE,1800,62.25
POLICYBZR,26-Jun-25,CE,1700,109.85
POLICYBZR,26-Jun-25,CE,1920,25.85
POLICYBZR,26-Jun-25,CE,1760,78.6
POLICYBZR,26-Jun-25,CE,2000,20.0
POLICYBZR,26-Jun-25,CE,1820,58.65
POLICYBZR,26-Jun-25,CE,1860,40.55
POLICYBZR,26-Jun-25,CE,1680,147.5
POLICYBZR,26-Jun-25,CE,1740,88.75
SJVN,26-Jun-25,CE,104,4.35
SJVN,26-Jun-25,CE,114,1.55
SJVN,26-Jun-25,CE,107,3.25
SJVN,26-Jun-25,CE,102,5.35
SJVN,26-Jun-25,CE,95,9.9
SJVN,26-Jun-25,CE,100,6.25
SJVN,26-Jun-25,CE,112,2.0
SJVN,26-Jun-25,CE,105,4.0
SJVN,26-Jun-25,CE,110,2.4
SJVN,26-Jun-25,CE,103,4.75
SJVN,26-Jun-25,CE,113,1.75
TITAN,26-Jun-25,CE,3200,392.65
TITAN,26-Jun-25,CE,3600,88.25
TITAN,26-Jun-25,CE,4000,6.65
TITAN,26-Jun-25,CE,3820,20.0
TITAN,26-Jun-25,CE,3700,46.8
TITAN,26-Jun-25,CE,3400,226.9
TITAN,26-Jun-25,CE,3720,40.25
TITAN,26-Jun-25,CE,3680,56.05
TITAN,26-Jun-25,CE,3620,79.15
TITAN,26-Jun-25,CE,3580,98.4
TITAN,26-Jun-25,CE,3560,109.55
TITAN,26-Jun-25,CE,3500,144.25
TITAN,26-Jun-25,CE,3660,63.0
TITAN,26-Jun-25,CE,3640,68.9
TITAN,26-Jun-25,CE,3860,14.85
TITAN,26-Jun-25,CE,4040,6.5
TITAN,26-Jun-25,CE,3800,23.0
TITAN,26-Jun-25,CE,3740,38.0
TITAN,26-Jun-25,CE,3880,12.9
TITAN,26-Jun-25,CE,3840,17.25
TITAN,26-Jun-25,CE,3760,32.0
TITAN,26-Jun-25,CE,3000,594.0
TITAN,26-Jun-25,CE,3780,27.0
TITAN,26-Jun-25,CE,3460,164.0
TITAN,26-Jun-25,CE,3540,120.35
TITAN,26-Jun-25,CE,3480,152.7
VBL,26-Jun-25,CE,500,12.9
VBL,26-Jun-25,CE,550,2.65
VBL,26-Jun-25,CE,400,88.0
VBL,26-Jun-25,CE,460,34.45
VBL,26-Jun-25,CE,480,21.45
VBL,26-Jun-25,CE,520,6.65
VBL,26-Jun-25,CE,530,4.85
VBL,26-Jun-25,CE,540,3.55
VBL,26-Jun-25,CE,560,2.0
VBL,26-Jun-25,CE,580,1.25
VBL,26-Jun-25,CE,490,16.75
VBL,26-Jun-25,CE,570,1.55
VBL,26-Jun-25,CE,510,9.35
VBL,26-Jun-25,CE,470,27.75
VBL,26-Jun-25,CE,450,41.2
VBL,26-Jun-25,CE,600,0.8
ADANIENT,26-Jun-25,CE,2540,83.65
ADANIENT,26-Jun-25,CE,2800,13.0
ADANIENT,26-Jun-25,CE,2600,57.25
ADANIENT,26-Jun-25,CE,2700,26.75
ADANIENT,26-Jun-25,CE,2500,104.25
ADANIENT,26-Jun-25,CE,2400,171.1
ADANIENT,26-Jun-25,CE,2520,94.65
ADANIENT,26-Jun-25,CE,2560,74.55
ADANIENT,26-Jun-25,CE,2380,182.75
ADANIENT,26-Jun-25,CE,2480,115.8
ADANIENT,26-Jun-25,CE,2580,64.85
ADANIENT,26-Jun-25,CE,2100,445.0
ADANIENT,26-Jun-25,CE,2300,259.65
ADANIENT,26-Jun-25,CE,2200,366.0
APOLLOHOSP,26-Jun-25,CE,7150,151.9
APOLLOHOSP,26-Jun-25,CE,6500,560.0
APOLLOHOSP,26-Jun-25,CE,7300,101.65
APOLLOHOSP,26-Jun-25,CE,7500,58.8
APOLLOHOSP,26-Jun-25,CE,7400,77.0
APOLLOHOSP,26-Jun-25,CE,7200,131.95
APOLLOHOSP,26-Jun-25,CE,7350,105.0
APOLLOHOSP,26-Jun-25,CE,7700,32.4
APOLLOHOSP,26-Jun-25,CE,7600,44.45
APOLLOHOSP,26-Jun-25,CE,6950,239.25
APOLLOHOSP,26-Jun-25,CE,6900,269.25
APOLLOHOSP,26-Jun-25,CE,7000,213.9
APOLLOHOSP,26-Jun-25,CE,7900,18.9
APOLLOHOSP,26-Jun-25,CE,7050,204.85
APOLLOHOSP,26-Jun-25,CE,7100,167.45
BHEL,26-Jun-25,CE,200,67.95
BHEL,26-Jun-25,CE,235,37.55
BHEL,26-Jun-25,CE,280,6.85
BHEL,26-Jun-25,CE,240,30.85
BHEL,26-Jun-25,CE,255,19.4
BHEL,26-Jun-25,CE,230,39.85
BHEL,26-Jun-25,CE,270,10.8
BHEL,26-Jun-25,CE,265,13.25
BHEL,26-Jun-25,CE,220,49.45
BHEL,26-Jun-25,CE,290,4.2
BHEL,26-Jun-25,CE,250,22.95
BHEL,26-Jun-25,CE,210,60.0
BHEL,26-Jun-25,CE,245,26.7
BHEL,26-Jun-25,CE,260,16.15
BHEL,26-Jun-25,CE,275,8.65
BHEL,26-Jun-25,CE,285,5.4
BSOFT,26-Jun-25,CE,480,5.15
BSOFT,26-Jun-25,CE,470,6.9
BSOFT,26-Jun-25,CE,455,10.2
BSOFT,26-Jun-25,CE,490,3.9
BSOFT,26-Jun-25,CE,450,11.65
BSOFT,26-Jun-25,CE,415,26.2
BSOFT,26-Jun-25,CE,435,16.9
BSOFT,26-Jun-25,CE,410,29.6
BSOFT,26-Jun-25,CE,425,21.4
BSOFT,26-Jun-25,CE,430,19.0
BSOFT,26-Jun-25,CE,370,53.9
BSOFT,26-Jun-25,CE,390,37.0
BSOFT,26-Jun-25,CE,440,14.85
BSOFT,26-Jun-25,CE,420,23.85
BSOFT,26-Jun-25,CE,400,35.7
BSOFT,26-Jun-25,CE,460,8.9
CIPLA,26-Jun-25,CE,1580,8.35
CIPLA,26-Jun-25,CE,1540,16.9
CIPLA,26-Jun-25,CE,1500,29.15
CIPLA,26-Jun-25,CE,1400,89.75
CIPLA,26-Jun-25,CE,1520,22.6
CIPLA,26-Jun-25,CE,1640,2.85
CIPLA,26-Jun-25,CE,1700,1.3
CIPLA,26-Jun-25,CE,1600,6.55
CIPLA,26-Jun-25,CE,1560,12.65
CIPLA,26-Jun-25,CE,1620,4.9
CIPLA,26-Jun-25,CE,1460,48.7
CIPLA,26-Jun-25,CE,1660,2.3
CIPLA,26-Jun-25,CE,1480,38.1
DMART,26-Jun-25,CE,4500,20.9
DMART,26-Jun-25,CE,3900,234.25
DMART,26-Jun-25,CE,4000,159.55
DMART,26-Jun-25,CE,4200,79.25
DMART,26-Jun-25,CE,4100,113.95
DMART,26-Jun-25,CE,4800,5.05
DMART,26-Jun-25,CE,5000,3.1
DMART,26-Jun-25,CE,3700,369.0
DMART,26-Jun-25,CE,4600,13.05
DMART,26-Jun-25,CE,4400,33.75
DMART,26-Jun-25,CE,4350,43.6
DMART,26-Jun-25,CE,3800,306.0
DMART,26-Jun-25,CE,4050,135.35
DMART,26-Jun-25,CE,4700,7.3
DMART,26-Jun-25,CE,4300,52.6
DMART,26-Jun-25,CE,4150,95.4
HAL,26-Jun-25,CE,4950,281.8
HAL,26-Jun-25,CE,5450,89.6
HAL,26-Jun-25,CE,5700,47.0
HAL,26-Jun-25,CE,5750,41.1
HAL,26-Jun-25,CE,5400,100.9
HAL,26-Jun-25,CE,5650,53.75
HAL,26-Jun-25,CE,4850,358.5
HAL,26-Jun-25,CE,4900,308.85
HAL,26-Jun-25,CE,4600,519.9
HAL,26-Jun-25,CE,4200,863.35
HAL,26-Jun-25,CE,5150,185.75
HAL,26-Jun-25,CE,5200,165.2
HAL,26-Jun-25,CE,5600,61.45
HAL,26-Jun-25,CE,3700,1340.0
HAL,26-Jun-25,CE,5550,73.25
HAL,26-Jun-25,CE,5100,206.1
HAL,26-Jun-25,CE,5000,254.2
HAL,26-Jun-25,CE,4550,539.95
HAL,26-Jun-25,CE,4000,1062.0
HAL,26-Jun-25,CE,4300,768.0
HAL,26-Jun-25,CE,5050,229.35
HAL,26-Jun-25,CE,5250,145.0
HAL,26-Jun-25,CE,4800,372.3
HAL,26-Jun-25,CE,4500,595.15
HAL,26-Jun-25,CE,5350,114.25
HAL,26-Jun-25,CE,4100,999.45
HAL,26-Jun-25,CE,5500,79.15
HAL,26-Jun-25,CE,4400,685.0
HAL,26-Jun-25,CE,4700,441.4
HAL,26-Jun-25,CE,5300,130.25
HAL,26-Jun-25,CE,5800,35.15
HINDCOPPER,26-Jun-25,CE,250,12.3
HINDCOPPER,26-Jun-25,CE,225,27.9
HINDCOPPER,26-Jun-25,CE,290,2.2
HINDCOPPER,26-Jun-25,CE,235,21.05
HINDCOPPER,26-Jun-25,CE,260,8.1
HINDCOPPER,26-Jun-25,CE,275,4.1
HINDCOPPER,26-Jun-25,CE,220,31.5
HINDCOPPER,26-Jun-25,CE,265,6.55
HINDCOPPER,26-Jun-25,CE,255,10.1
HINDCOPPER,26-Jun-25,CE,270,5.35
HINDCOPPER,26-Jun-25,CE,200,52.0
HINDCOPPER,26-Jun-25,CE,230,25.05
HINDCOPPER,26-Jun-25,CE,280,3.6
HINDCOPPER,26-Jun-25,CE,245,14.95
HINDCOPPER,26-Jun-25,CE,240,17.8
INOXWIND,26-Jun-25,CE,185,17.95
INOXWIND,26-Jun-25,CE,195,11.2
INOXWIND,26-Jun-25,CE,210,6.0
INOXWIND,26-Jun-25,CE,200,9.25
INOXWIND,26-Jun-25,CE,215,4.65
INOXWIND,26-Jun-25,CE,205,7.45
INOXWIND,26-Jun-25,CE,190,13.55
INOXWIND,26-Jun-25,CE,170,28.25
INOXWIND,26-Jun-25,CE,180,19.75
KPITTECH,26-Jun-25,CE,1380,40.0
KPITTECH,26-Jun-25,CE,1420,21.8
KPITTECH,26-Jun-25,CE,1300,72.85
KPITTECH,26-Jun-25,CE,1600,2.6
KPITTECH,26-Jun-25,CE,1500,9.1
KPITTECH,26-Jun-25,CE,1400,28.95
KPITTECH,26-Jun-25,CE,1340,52.65
KPITTECH,26-Jun-25,CE,1440,18.0
KPITTECH,26-Jun-25,CE,1560,3.55
KPITTECH,26-Jun-25,CE,1360,43.45
KPITTECH,26-Jun-25,CE,1320,64.1
OFSS,26-Jun-25,CE,8735,380.0
OFSS,26-Jun-25,CE,8635,294.55
OFSS,26-Jun-25,CE,8535,365.05
OFSS,26-Jun-25,CE,9200,128.4
OFSS,26-Jun-25,CE,8835,243.4
OFSS,26-Jun-25,CE,8500,382.7
OFSS,26-Jun-25,CE,8700,290.7
OFSS,26-Jun-25,CE,8335,475.0
OFSS,26-Jun-25,CE,8235,508.95
OFSS,26-Jun-25,CE,9600,68.0
OFSS,26-Jun-25,CE,9000,180.35
OFSS,26-Jun-25,CE,8800,246.65
OFSS,26-Jun-25,CE,9500,78.7
OFSS,26-Jun-25,CE,8900,212.4
OFSS,26-Jun-25,CE,8200,558.3
OFSS,26-Jun-25,CE,8600,328.05
OFSS,26-Jun-25,CE,8435,415.7
OFSS,26-Jun-25,CE,8400,442.2
ADANIENSOL,26-Jun-25,CE,980,10.9
ADANIENSOL,26-Jun-25,CE,1080,2.55
ADANIENSOL,26-Jun-25,CE,880,40.35
ADANIENSOL,26-Jun-25,CE,900,32.5
ADANIENSOL,26-Jun-25,CE,800,99.25
ADANIENSOL,26-Jun-25,CE,960,14.55
ADANIENSOL,26-Jun-25,CE,940,19.55
ADANIENSOL,26-Jun-25,CE,1000,7.95
ADANIENSOL,26-Jun-25,CE,920,25.3
ALKEM,26-Jun-25,CE,5400,121.65
ALKEM,26-Jun-25,CE,5300,164.95
ALKEM,26-Jun-25,CE,5600,64.0
ALKEM,26-Jun-25,CE,5100,268.0
ALKEM,26-Jun-25,CE,6000,13.75
ALKEM,26-Jun-25,CE,5250,174.25
ALKEM,26-Jun-25,CE,5700,47.45
ALKEM,26-Jun-25,CE,5350,123.0
ALKEM,26-Jun-25,CE,5500,89.85
ALKEM,26-Jun-25,CE,5200,205.0
ALKEM,26-Jun-25,CE,5000,300.0
BAJAJFINSV,26-Jun-25,CE,2280,4.4
BAJAJFINSV,26-Jun-25,CE,1900,149.8
BAJAJFINSV,26-Jun-25,CE,1960,108.9
BAJAJFINSV,26-Jun-25,CE,2140,21.95
BAJAJFINSV,26-Jun-25,CE,2060,46.9
BAJAJFINSV,26-Jun-25,CE,2120,27.05
BAJAJFINSV,26-Jun-25,CE,2100,33.0
BAJAJFINSV,26-Jun-25,CE,2160,17.65
